college_id,college_name,university_name,institution_type,ownership,state,city,district,address,latitude,longitude,established_year,accreditation,degrees,branches,total_approved_intake,faculty_count,student_count,student_faculty_ratio,placement_rate,median_package_lpa,average_package_lpa,highest_package_lpa,placed_students_count,graduated_students_count,higher_studies_rate,tuition_fee_annual,hostel_fee_annual,estimated_total_cost_annual,hostel_available,pcs_accessibility_score,distance_to_major_city_km,data_source,data_year,academic_indicators,recruiting_companies,internship_information,scholarship_information,campus_area_acres,library_facility,laboratories_facility,sports_facilities,medical_facilities,internet_connectivity,other_facilities,public_transport_information,clubs_and_societies,cultural_events,extracurricular_activities,data_source_url,has_placement_data,data_confidence,is_derived
1-44644087171,SIENA COLLEGE OF PROFESSIONAL STUDIES,"Mahatma Gandhi University, Kottayam",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,EDAKOCHI,,,,AICTE Approved,Under Graduate,Bba; Bca,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644846943,FATIMA MATA NATIONAL COLLEGE,"Kerala University, Thiruvananthapuram",Govt aided,Government,Kerala,Kollam,KOLLAM,"FATIMA MATA NATIONAL COLLEGE, KOLLAM - 1",,,,AICTE Approved,Under Graduate,Bca,35,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644521415,SRI C ACHUTHA MENON GOVT COLLEGE THRISSUR,"University of Calicut, Calicut,",Government,Government,Kerala,Thrissur,THRISSUR,"KUTTANELLUR , P O KUTTANELLUR, THRISSUR",,,,AICTE Approved,Under Graduate,Bba,50,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644147396,COLLEGE OF APPLIED SCIENCE CHELAKKARA,"University of Calicut, Calicut,",Government,Government,Kerala,Thrissur,THRISSUR,"CHEERAKUZHY, PAZHAYANNUR PO, THRISSUR DT, KERALA 680587",,,,AICTE Approved,Under Graduate,Bca,55,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641775828,NSS COLLEGE OF ENGINEERING,"APJ Abdul Kalam Technological University, Kerala",Govt aided,Government,Kerala,Palakkad,PALAKKAD,NSS ENGG. COLLEGE (PO).  PALAKKAD - 678008 KERALA,,,,AICTE Approved,Post Graduate; Under Graduate,Biomedical Engineering; Civil Engineering; Communications Engineering; Computer Integrated Manufacturing; Computer Science And Engineering; Electrical And Electronics Engineering; Electronics & Communication Engg; Instrumentation And Control Engineering; Mechanical Engineering; Power Electronics,768,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644147886,COLLEGE OF APPLIED SCIENCE IHRD KADUTHURUTHY,"Mahatma Gandhi University, Kottayam",Government,Government,Kerala,Kottayam,KOTTAYAM,NJEEZHOOR P O KADUTHURUTHY,,,,AICTE Approved,Under Graduate,Bca,40,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644142765,COLLEGE OF APPLIED SCIENCE MUTHUVALLUR,"University of Calicut, Calicut,",Government,Government,Kerala,Malappuram,MALAPPURAM,"COLLEGE OF APPLIED SCIENCE MUTHUVALLUR, MUTHUVALLUR(P.O), KONDOTTY (VIA), MALAPPURAM, 673638",,,,AICTE Approved,Under Graduate,Bba,30,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644554146,UNIVERSAL COLLEGE OF ARTS AND SCIENCE,University of Calicut,Private-Self Financing,Private,Kerala,Palakkad,PALAKKAD,"PERIMBADARI POST,MANNARAKKAD",,,,AICTE Approved,Under Graduate,Bba; Bca,81,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644213628,KRS SREE NARAYANA COLLEGE,"University of Calicut, Calicut,",Private-Self Financing,Private,Kerala,Malappuram,MALAPPURAM,THOZHUVANOOR POST,,,,AICTE Approved,Under Graduate,Bba; Bca,100,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644424563,SNES COLLEGE OF ARTS COMMERCE AND MANAGEMENT,"University of Calicut, Calicut,",Private-Self Financing,Private,Kerala,Kozhikode,KOZHIKODE,SNES COLLEGE OF ARTS COMMERCE AND MANAGEMENT,,,,AICTE Approved,Under Graduate,Bba; Bca,100,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641750115,RAJAGIRI SCHOOL OF ENGINEERING & TECHNOLOGY,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,RAJAGIRI VALLEY P.O KAKKANAD KOCHI-682039 KERALA STATE,,,,AICTE Approved,Post Graduate; Under Graduate,Applied Electronics And Instrumentation Engineering; Artificial Intelligence And Data Science; Civil Engineering; Computer Science And Business Systems; Computer Science And Engineering; Computer Science And Engineering (Artificial Intelligence And Machine Learning); Computer Science And Information System; Data Sciences; Electrical And Electronics Engineering; Electronics And Communications Engineering,972,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642484414,COLLEGE OF 0ENGINEERING KIDANGOOR,"APJ Abdul Kalam Technological University, Kerala",Government,Government,Kerala,Kottayam,KOTTAYAM,"COLLEGE OF ENGINEERING KIDANGOOR  KIDANGOOR SOUTH P.O.,  KOTTAYAM  PIN: 686583",,,,AICTE Approved,Post Graduate; Under Graduate,Civil Engineering; Computer Science And Engineering; Electrical And Computer Engineering; Electrical And Electronics Engineering; Electronics & Communication Engg; Mca; Wireless Technology,432,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642884835,LOURDES MATHA INSTITUTE OF HOTEL MANAGEMENT AND CATERING TECHNOLOGY,"Kerala University, Thiruvananthapuram",Private-Self Financing,Private,Kerala,Thiruvananthapuram,THIRUVANANTHAPURAM,"LOURDES HILLS, KUTTICHAL, KATTAKADA, THIRUVANANTHAPURAM, KERALA",,,,AICTE Approved,Under Graduate,Hotel Management & Catering Technology,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644192048,YUVAKSHETRA INSTITUTE OF MANAGEMENT STUDIES,"University of Calicut, Calicut,",Private-Self Financing,Private,Kerala,Palakkad,PALAKKAD,YUVAKSHETRA INSTITUTE OF MANAGEMENT STUDIES,,,,AICTE Approved,Under Graduate,Bba; Bca,180,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44640480329,ERANAD KNOWLEDGECITY TECHNICAL CAMPUS,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Malappuram,MALAPPURAM,CHERUKULAM ELANKUR.P.O MANJER (VIA),,,,AICTE Approved,Under Graduate,Artificial Intelligence (Ai)  And Data Science; Civil Engineering; Computer Science & Engineering; Computer Science And Business Systems; Computer Science And Engineering (Cyber Security); Electronics And Communications Engineering; Mechanical Engineering; Safety And Fire Engineering,360,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644909776,SREE MAHADEVA COLLEGE,"Mahatma Gandhi University, Kottayam",Private-Self Financing,Private,Kerala,Kottayam,KOTTAYAM,"AIYERKULANGARA, VAIKOM P.O, KOTTAYAM, KERALA, 686141",,,,AICTE Approved,Under Graduate,Bba; Bca,70,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644565475,JAYASREE ARTS AND SCIENCE COLLEGE,"University of Calicut, Calicut,",Private-Self Financing,Private,Kerala,Wayanad,WAYANAD,KALANADIKOLLY POST PULPALLY,,,,AICTE Approved,Under Graduate,Bca,24,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643582147,COLLEGE OF ENGINEERING PERUMON,"APJ Abdul Kalam Technological University, Kerala",Government,Government,Kerala,Kollam,KOLLAM,COLLEGE OF ENGINEERING PERUMON PERINAD P O PERUMON KOLLAM 691601 KERALA,,,,AICTE Approved,Under Graduate,Artificial Intelligence And Data Science; Computer Science And Engineering; Electrical And Electronics Engineering; Electronics And Communications Engineering; Electronics And Computer Engineering; Mechanical Engineering,480,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644154561,ST PAULS COLLEGE KALAMASSSERY,"Mahatma Gandhi University, Kottayam",Govt aided,Government,Kerala,Ernakulam,ERNAKULAM,"HMT COLONY P.O, KALAMASSERY",,,,AICTE Approved,Under Graduate,Bba,50,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643167176,TOC H INSTITUTE OF SCIENCE & TECHNOLOGY,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,"ARAKKUNNAM P.O., MULANTHURUTHY ERNAKULAM    682313",,,,AICTE Approved,Post Graduate; Under Graduate,Civil Engineering; Computer Science And Engineering; Construction Engineerng And Management; Data Sciences; Electrical And Computer Engineering; Electrical And Electronics Engineering; Electronics & Communication Engg; Information Technology; Mba; Mechanical Engineering,642,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644456021,SREE NARAYANA GURU COLLEGE OF ADVANCED STUDIES,"Kerala University, Thiruvananthapuram",Private-Self Financing,Private,Kerala,Kollam,KOLLAM,NEAR SN COLLEGE CHEMMANTHOOR,,,,AICTE Approved,Under Graduate,Bba,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44639544957,MONTI INTERNATIONAL INSTITUTE OF MANAGEMENT STUDIES,"University of Calicut, Calicut,",Private-Self Financing,Private,Kerala,Malappuram,MALAPPURAM,LUIGI BHAVAN CAMPUS PUTHANANGADI PO ANGADIPPURAM VIA MALAPPURAM DT KERALA,,,,AICTE Approved,Post Graduate,Mba(General Management),60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642298512,JAIBHARATH ARTS & SCIENCE COLLEGE,"Mahatma Gandhi University, Kottayam",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,JB NAGAR  VENGOLA P O PERUMBAVOOR,,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Bca; Mba,480,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644345464,SETH RAM BAHADUR SINGH GUJARATI COLLEGE,"Mahatma Gandhi University, Kottayam",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,"GUJARATI ROAD, MATTANCHERRY, KOCHI-682002",,,,AICTE Approved,Under Graduate,Bba; Bca,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44640188039,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY (FISAT),"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,"HORMIS NAGAR, MOOKKANNOOR P.O, ANGAMALY",,,,AICTE Approved,Integrated; Post Graduate; Under Graduate,Artificial Intelligence And Data Science; Civil Engineering; Computer Science And Design; Computer Science And Engineering; Electrical And Electronics Engineering; Electronics & Communication Engg; Electronics And Instrumentation Engineering; Master Of Computer Applications (Integrated); Masters In Computer Applications; Mba,1032,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44640104244,KOTTAYAM INSTITUTE OF TECHNOLOGY AND SCIENCE,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Kottayam,KOTTAYAM,"CHANGALLAM EAST VILLAGE, KOTTAYAM",,,,AICTE Approved,Post Graduate; Under Graduate,Applied Electronics; Automobile Engineering; Biomedical And Robotic Engineering; Civil Engineering; Computer Science & Engineering; Electrical And Electronics Engineering; Electronics & Communication Engg; Mechanical Engineering; Power Electronics And Power Systems,456,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44640197102,GIRIDEEPAM INSTITUTE OF ADVANCED LEARNING,"Mahatma Gandhi University, Kottayam",Private-Self Financing,Private,Kerala,Kottayam,KOTTAYAM,"BETHANY HILLS,  VADAVATHOOR P.O., KOTTAYAM - 686010 KERALA",,,,AICTE Approved,Post Graduate,Mba,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644841245,SCHOOL OF TECHNOLOGY AND APPLIED SCIENCES,"Mahatma Gandhi University, Kottayam",Government,Government,Kerala,Pathanamthitta,PATHANAMTHITTA,"SCHOOL OF TECHNOLOGY AND APPLIED SCIENCES,CHUTTIPPARA,PATHANAMTHITTA",,,,AICTE Approved,Under Graduate,Bca,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642723751,M G COLLEGE OF ENGINEERING,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Thiruvananthapuram,THIRUVANANTHAPURAM,"MG COLLEGE OF ENGINEERING, VANDITHADAM, THIRUVALLAM, THIRUVANANTHAPURAM -695027  TEL: 0471 - 2383185, 2383747, 2381517, 5582932,  FAX: 0471 - 2383747 E-MAIL: MGCET@DATAONE.IN",,,,AICTE Approved,Diploma; Under Graduate,Artificial Intelligence (Ai) And Machine Learning; Civil Engineering; Computer Science & Engineering; Computer Science And Engineering; Electrical And Electronics Engineering; Electronics And Communications Engineering; Hotel Management And Catering Technology; Mechanical Engineering,480,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44641153837,CHRIST COLLEGE OF ENGINEERING,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Thrissur,THRISSUR,"CHRIST COLLEGE OF ENGINEERING IRINJALAKUDA THRISSUR 680125 KERALA, INDIA",,,,AICTE Approved,Post Graduate; Under Graduate,Civil Engineering; Computer Science & Engineering; Computer Science And Business Systems; Computer Science And Engineering; Computer Science And Engineering (Data Science); Electrical And Electronics Engineering; Electronics & Communication Engg; Mba; Mechanical Engineering; Structural Engineering And Construction Management,744,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44640749712,MUTHOOT INSTITUTE OF TECHNOLOGY AND SCIENCE,"APJ Abdul Kalam Technological University, Kerala",Private-Self Financing,Private,Kerala,Ernakulam,ERNAKULAM,VARIKOLI P.O. PUTHENCRUZ PIN 682308 ERNAKULAM DISTRICT,,,,AICTE Approved,Post Graduate; Under Graduate,Artificial Intelligence (Ai) And Data Science; Artificial Intelligence And Data Science; Civil Engineering; Computer Science & Engineering; Computer Science And Engineering (Artificial Intelligence ); Computer Science And Engineering (Cyber Security); Electrical And Electronics Engineering; Electronics And Communications Engineering; Mca; Mechanical Engineering,624,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44639856711,GOVERNMENT COLLEGE OF ENGINEERING KANNUR,"APJ Abdul Kalam Technological University, Kerala",Government,Government,Kerala,Kannur,KANNUR,PARASSINIKADAVU P.O KANNUR KERALA,,,,AICTE Approved,Post Graduate; Under Graduate,Advanced Manufacturing And Mechanical Systems Design; Artificial Intelligence And Data Science; Civil Engineering; Computer Aided Structural Engineering; Computer Science And Engineering; Electrical And Electronics Engineering; Electronics And Communications Engineering; Energy Engineering; Geotechnical And Geoenvironmental Energy; Industrial Systems Engineering,492,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44643849077,NIRMALA COLLEGE,"Vikram University, Ujjain",Private-Self Financing,Private,Madhya Pradesh,Ujjain,UJJAIN,"PREM NAGAR, CHANDESSERA, DEWAS ROAD",,,,AICTE Approved,Post Graduate; Under Graduate,Bba; Mba,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44897815492,SHRI LAL BAHADUR SHASTRI COLLEGE,"Barkatullah University, Bhopal",Govt aided,Government,Madhya Pradesh,Vidisha,VIDISHA,WARD NO 14 NEAR SAPNA PETROL PUMP TYONDA ROAD GANJ BASODA,,,,AICTE Approved,Under Graduate,Bca,120,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642679451,RKDF INSTITUTE OF BUSINESS MANAGEMENT,SARVEPALLI RADHAKRISHNAN UNIVERSITY,Private-Self Financing,Private,Madhya Pradesh,Bhopal,BHOPAL,NH-12 HOSHANGABAD ROAD,,,,AICTE Approved,Post Graduate,Mba,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642288612,"JAWAHARLAL INSTITUTE OF TECHNOLOGY, BORAWAN","Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Private-Self Financing,Private,Madhya Pradesh,Khargone,KHARGONE,VIDHYA VIHAR BORAWAN  TEHSIL KASRAWAD  DIST. KHARGONE M.P. 451228,,,,AICTE Approved,Diploma; Post Graduate; Under Graduate,Agriculture Engineering; Civil Engineering; Computer Science And Engineering; Computer Science And Engineering (Artificial Intelligence And Machine Learning); Computer Science And Engineering (Cyber Security); Computer Science And Engineering (Data Science); Digital Communication; Electrical And Electronics Engineering; Electronics & Communication Engg; Industrial Engineering And Management,1125,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644166085,RENAISSANCE COLLEGE OF COMMERCE AND MANAGEMENT,"Devi Ahilya Vishwavidyalaya, Indore",Private-Self Financing,Private,Madhya Pradesh,Indore,INDORE,45 ANURAG NAGAR BEHIND PRESS COMPLEX INDORE,,,,AICTE Approved,Under Graduate,Bba,510,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44639518484,SHRI RGP GUJARATI PROFESSIONAL INSTITUTE,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Private-Self Financing,Private,Madhya Pradesh,Indore,INDORE,"SCHEME NO. 54, NEAR BOMBAY HOSPITAL, A.B. ROAD",,,,AICTE Approved,Post Graduate; Under Graduate,Bca; Masters In Computer Applications,180,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44644856048,NACHIKETA COLLEGE OF COMPUTER SCIENCE COMMERCE AND ADVANCED TECHNOLOGY,"Rani Durgavati University, Jabalpur",Private-Self Financing,Private,Madhya Pradesh,Jabalpur,JABALPUR,"JDA SCHEME NO 5, KACHNAR CITY ROAD, VIJAY NAGAR",,,,AICTE Approved,Under Graduate,Bba; Bca,160,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44924543197,MAHARANI LAXMI BAI COLLEGE OF TECHNOLOGY,"Awadhesh Pratap Singh University, Rewa",Private-Self Financing,Private,Madhya Pradesh,Rewa,REWA,ITAURA BY PASS UNIVERSITY ROAD REWA M.P.,,,,AICTE Approved,Under Graduate,Bba,60,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
1-44642876571,"SCHOOL OF ENGINEERING SRI SATYA SAI UNIVERSITY OF TECHNOLOGY AND MEDICAL SCIENCES,(SSSUTMS)",NOT APPLICABLE,State Private University,Private,Madhya Pradesh,Sehore,SEHORE,"SH-18,BHOPAL INDORE ROAD,OPP. OIL FED PLANT,PACHAMA SEHORE(MP)",,,,AICTE Approved,Integrated; Post Graduate; Under Graduate,Aeronautical Engineering; Chemical Engineering; Civil Engineering; Computer Science And Engineering; Computer Technology And Applications; Digital Communications; Electrical And Electronics Engineering; Electrical Engineering; Electrical Power Systems; Electronics And Communications Engineering,1584,,,,,,,,,,,,,,Contact College,,,AICTE Official Institutional Disclosures,2021,,,,,,,,,,,,,,,,https://www.aicte-india.org,False,Medium,False
